acc_t,acc_x,acc_y,acc_z,gyr_t,gyr_x,gyr_y,gyr_z
0.4502328749949811,0.0062255859375,0.001312255859375,-1.001724243164062,81807.434524375,-0.0028674255590885,-0.0121338944882154,0.0041018007323145
0.46023787499871105,0.0053558349609375,0.0008087158203125,-1.000961303710938,81807.444529375,-0.0041787661612033,-0.0100704776123166,0.0070437947288155
0.4702438749955036,0.0045928955078125,0.000732421875,-1.001083374023438,81807.454534375,-0.0031116374302655,-0.0125631960108876,0.0041641187854111
0.4802488749992335,0.004425048828125,0.001190185546875,-1.000686645507812,81807.46453937501,-0.0045827673748135,-0.0119381519034504,0.005256547126919
0.49025387498841155,0.0045928955078125,0.0006866455078125,-1.000244140625,81807.474544375,-0.0053199306130409,-0.0132468296214938,0.0051982239820063
0.5002588749921415,0.0044708251953125,0.0007476806640625,-1.000595092773438,81807.48455037501,-0.0043593281880021,-0.0141608268022537,0.0068437913432717
0.5102638749958714,0.005157470703125,0.0009002685546875,-1.0003662109375,81807.494555375,-0.0034216293133795,-0.0140276681631803,0.00776844099164
0.5202688749996014,0.005401611328125,-0.000152587890625,-1.001251220703125,81807.504560375,-0.0030996531713753,-0.0124010099098086,0.0051249871030449
0.5302748749963939,0.005096435546875,0.0014801025390625,-1.000595092773438,81807.51456537501,-0.0045100632123649,-0.0119725065305829,0.0049822418950498
0.5402798750001239,0.004486083984375,0.00140380859375,-1.0013427734375,81807.52457037501,-0.0046051382087171,-0.012074239552021,0.0087127974256873
0.5502848749893019,0.00433349609375,0.001220703125,-1.000595092773438,81807.534575375,-0.0017979000695049,-0.0126590700820088,0.0049425605684518
0.5602898749930318,0.0045928955078125,0.0008544921875,-1.001235961914062,81807.54458137501,-0.0039507993496954,-0.0115876803174614,0.0068243504501879
0.5702948749967618,0.004486083984375,0.001434326171875,-1.000152587890625,81807.554586375,-0.0031521173659712,-0.0129544148221612,0.0061846589669585
0.5803008749935543,0.0043487548828125,0.001251220703125,-1.000930786132812,81807.564591375,-0.0048363003879785,-0.01293177716434,0.0046938215382397
0.5903058749972843,0.0044708251953125,0.0009002685546875,-1.000320434570312,81807.57459637501,-0.0054411045275628,-0.0119272330775857,0.0043835630640387
0.6003108750010142,0.0047454833984375,0.001220703125,-1.001480102539062,81807.584601375,-0.0032194955274462,-0.0100390519946813,0.0046181874349713
0.6103158749901922,0.0044708251953125,0.0015869140625,-1.001785278320312,81807.59460737501,-0.0059913136065006,-0.0115868812426924,0.0053513557650148
0.6203208749939222,0.005096435546875,0.001068115234375,-1.001632690429688,81807.604612375,-0.0078789619728922,-0.0109929963946342,0.0038035267498344
0.6303258749976521,0.004547119140625,0.0011138916015625,-1.001052856445312,81807.614617375,-0.0041979406960308,-0.0116286929696798,0.0061564296483993
0.6403318749944447,0.0040740966796875,0.001312255859375,-1.000137329101562,81807.624622375,-0.0019283948931843,-0.0127285784110426,0.0039974045939743
0.6503368749981746,0.0041351318359375,0.0011444091796875,-1.001815795898438,81807.63462737501,-0.0038794267456978,-0.0118915466591715,0.0031633027829229
0.6603418749873526,0.0046539306640625,0.0009613037109375,-1.000778198242188,81807.644632375,-0.0040240362286567,-0.0129336416721344,0.005052815657109
0.6703468749910826,0.0050048828125,0.0018463134765625,-0.999786376953125,81807.65463837501,-0.0010945592075586,-0.0127378990873694,0.005919674411416
0.6803518749948125,0.004302978515625,0.00128173828125,-1.000625610351562,81807.664643375,-0.0064914552494883,-0.0115400096401572,0.0069180936552584
0.6903578749916051,0.0051727294921875,0.001007080078125,-1.001602172851562,81807.674648375,-0.0039654467254877,-0.0100592924281954,0.006549778394401
0.700362874995335,0.00482177734375,0.00164794921875,-1.000640869140625,81807.684653375,-0.004700212739408,-0.0109120365232229,0.0056022256612777
0.710367874999065,0.0046539306640625,0.0010986328125,-1.000686645507812,81807.69465837501,-0.0044003408402204,-0.0138700092211365,0.0077817565761506
0.720372874988243,0.004974365234375,0.0010528564453125,-1.001541137695312,81807.704663375,-0.0040306942537426,-0.0140953129157424,0.0056533585302531
0.7303778749919729,0.0051422119140625,0.000457763671875,-1.001541137695312,81807.71466937501,-0.0006580671179108,-0.014421815983951,0.0067814732901752
0.7403828749957029,0.0046844482421875,0.0011749267578125,-1.00146484375,81807.724674375,-0.0051841093227267,-0.0140524357557296,0.0038171086926013
0.7503888749924954,0.004791259765625,0.00091552734375,-1.000595092773438,81807.734679375,-0.002961168764159,-0.0131549499928951,0.0054381750524044
0.7603938749962253,0.0056610107421875,0.0009307861328125,-1.000152587890625,81807.74468437501,-0.0044189831241965,-0.0139970416203141,0.0060480386018753
0.7703988749999553,0.0046844482421875,0.000823974609375,-1.0006103515625,81807.75468937501,-0.0043763727881014,-0.011314439587295,0.0061966432258486
0.7804038749891333,0.004302978515625,0.0009307861328125,-1.000625610351562,81807.76469537501,-0.0075673721730709,-0.0136010302230715,0.0079079903662204
0.7904088749928633,0.00567626953125,0.0018157958984375,-1.0,81807.77470037501,3.701794048538432e-05,-0.0114800883457064,0.0059945094399154
0.8004138749965932,0.0055084228515625,0.0012969970703125,-1.001693725585938,81807.784705375,-0.0025598304346203,-0.0132180675864219,0.0062661515548825
0.8104198749933857,0.0046539306640625,0.0015411376953125,-1.000869750976562,81807.794710375,-0.0024562333710491,-0.0138223385438323,0.0069125010631978
0.8204248749971157,0.004547119140625,0.0012054443359375,-0.9996185302734376,81807.80471537501,-0.004555869847536,-0.0121104586869478,0.007097590714693
0.8304298750008456,0.005157470703125,0.000244140625,-1.000106811523438,81807.814720375,-0.0038179077673703,-0.0091676656156778,0.0058890478685498
0.8404348749900237,0.0052642822265625,0.001129150390625,-1.00048828125,81807.82472637501,-0.0046655917540192,-0.012483567930758,0.0058821239508688
0.8504398749937536,0.0047454833984375,0.0011749267578125,-0.9998931884765624,81807.834731375,-0.0026562367565929,-0.0112406704574823,0.0043827639892697
0.8604458749905461,0.0049285888671875,0.001617431640625,-0.9994964599609376,81807.844736375,-0.0058086207136511,-0.0142298024147748,0.0043742419220507
0.8704508749942761,0.005157470703125,0.001556396484375,-1.000320434570312,81807.854741375,-0.005142031237483,-0.0127299102023243,0.0081809647381305
0.880455874998006,0.0053558349609375,0.0017547607421875,-1.001266479492188,81807.86474637501,-0.0057979677803814,-0.0133967651054263,0.006908506155014
0.8904608749871841,0.0055694580078125,0.0009307861328125,-1.001708984375,81807.874751375,-0.0034722294658422,-0.0118233701214194,0.0054253917187452
0.900465874990914,0.0050811767578125,0.000885009765625,-1.000778198242188,81807.88475737501,-0.0020253339316695,-0.0128414966166019,0.0065353973768651
0.910470874994644,0.0054473876953125,0.0015411376953125,-1.000930786132812,81807.894762375,-0.0043723778799176,-0.0141171505674719,0.0052147358655929
0.9204768749914365,0.0055999755859375,0.001861572265625,-1.001068115234375,81807.904767375,-0.0041212416253983,-0.0114720985293388,0.0068001155741512
0.9304818749951664,0.0050201416015625,0.00177001953125,-1.0010986328125,81807.914772375,-0.0031875374261289,-0.012124840170145,0.0061447117477655
0.9404868749988964,0.0055084228515625,0.0006561279296875,-1.00128173828125,81807.92477737501,-0.0047896951436996,-0.0127496169880032,0.005994243081659
0.9504918749880744,0.0042266845703125,0.0008697509765625,-1.001419067382812,81807.934783375,-0.0028365328907966,-0.0101005714386701,0.0031039142049849
0.9604968749918044,0.005462646484375,0.00103759765625,-1.00067138671875,81807.94478837501,-0.0034392061643302,-0.0130087425932288,0.0050877030007541
0.9705028749885969,0.0048980712890625,0.001007080078125,-1.000885009765625,81807.954793375,-0.0049087386578321,-0.0126779787242412,0.0051321778446435
0.9805078749923268,0.0050811767578125,0.0022125244140625,-1.0006103515625,81807.964798375,-0.0030477214604616,-0.0112768895924091,0.0047790426760911
0.9905128749960568,0.0047149658203125,0.0014190673828125,-1.000961303710938,81807.97480337501,-0.0020303940400481,-0.012793293222785,0.0041457428596913
1.0005178749997867,0.0046539306640625,0.0016632080078125,-1.001678466796875,81807.98480837501,-0.0022064289078116,-0.0107072386890649,0.0043918187730014
1.0105228749889648,0.0042572021484375,0.00103759765625,-1.0013427734375,81807.99481437501,-0.0045838328078389,-0.0142066329717636,0.0072725601494312
1.0205278749926947,0.0043487548828125,0.001495361328125,-1.000961303710938,81808.00481937501,-0.0029387981630861,-0.0145248807966709,0.004987568128854
1.0305338749894872,0.00482177734375,0.00140380859375,-1.000930786132812,81808.014824375,-0.0047753141261637,-0.0133829172700643,0.0062501728534698
1.0405388749932172,0.0046539306640625,0.0010223388671875,-1.001373291015625,81808.024829375,-0.0027515781112015,-0.0137744015082716,0.0062006381340324
1.0505438749969471,0.00482177734375,0.0009307861328125,-1.00067138671875,81808.03483437501,-0.0032083101104944,-0.0137616181746125,0.0080427462235093
1.060548875000677,0.006561279296875,0.0012054443359375,-1.000015258789062,81808.044840375,-0.0032964607235044,-0.0113581158220768,0.0047167246229946
1.070553874989855,0.00537109375,0.001007080078125,-1.001052856445312,81808.05484537501,-0.0054291202686727,-0.0123400231823325,0.0043436158448457
1.080558874993585,0.004608154296875,0.0010986328125,-1.001663208007812,81808.064850375,-0.006761766038835,-0.0131802503019571,0.0066517773084342
1.0905654166563181,0.005096435546875,0.001495361328125,-1.000564575195312,81808.074855375,-0.0062730759382247,-0.0133967651054263,0.0051966262981295
1.100570416660048,0.0052642822265625,0.0011749267578125,-1.00042724609375,81808.08486091667,-0.0028461201582103,-0.0093162702396512,0.0054006241261959
1.110575416663778,0.0044097900390625,0.0011749267578125,-1.000762939453125,81808.09486591668,-0.0056032910943031,-0.0139602907001972,0.007834487594664
1.120580416667508,0.0045166015625,0.0006866455078125,-1.001602172851562,81808.10487191667,-0.004644020460546,-0.0110768862068653,0.0056717339903116
1.130585416656686,0.0048675537109375,0.001495361328125,-1.000839233398438,81808.11487691668,-0.0037627802230417,-0.0135363154113292,0.0048903627321124
1.140590416660416,0.00543212890625,0.0012054443359375,-1.001739501953125,81808.12488191666,-0.0040360204875469,-0.0116710374131798,0.0047446875832974
1.1505964166572085,0.0049591064453125,0.0007476806640625,-1.000457763671875,81808.13488691667,-0.0037332191132009,-0.0129078086465597,0.0056837182492017
1.1606014166609384,0.00494384765625,0.0016937255859375,-1.000778198242188,81808.14489191667,-0.0033585124183446,-0.0116950059309601,0.0084267742931842
1.1706064166646684,0.00457763671875,0.0013427734375,-1.000778198242188,81808.15489691668,-0.0061660166829824,-0.0094773909077048,0.004996889270842
1.1806114166538464,0.004180908203125,0.000823974609375,-1.0003662109375,81808.16490291667,-0.0048288437537848,-0.0113322827965021,0.0036517265252768
1.1906164166575763,0.0045623779296875,0.00140380859375,-1.000732421875,81808.17490791668,-0.0055867792107164,-0.012353871949017,0.0036330842413008
1.2006224166543689,0.0048370361328125,0.0014190673828125,-1.001724243164062,81808.18491291667,-0.0041095237247645,-0.0114089818671345,0.0068256817758083
1.2106274166580988,0.0040130615234375,0.00128173828125,-1.000335693359375,81808.19491791667,-0.0042943470180034,-0.0128098046407103,0.0061862566508352
1.2206324166618288,0.0044708251953125,0.00115966796875,-1.001220703125,81808.20492291667,-0.0045489454641938,-0.0114779574796557,0.0059785302728414
1.2306374166655587,0.005126953125,0.0020599365234375,-1.0003662109375,81808.21492891667,-0.0050959587097167,-0.0110963266342878,0.0055407066829502
1.2406424166547367,0.00537109375,0.0015106201171875,-1.000885009765625,81808.22493391667,-0.0019734024535864,-0.0101050985977053,0.0061788000166416
1.2506474166584667,0.005157470703125,0.0015716552734375,-1.000473022460938,81808.23493891668,-0.0047790426760911,-0.013415940105915,0.0046698530204594
1.2606534166552592,0.0053253173828125,0.0011749267578125,-1.000747680664062,81808.24494391667,-0.0041553303599357,-0.0134798558428883,0.0064696171320974
1.2706584166589892,0.0050201416015625,0.0009002685546875,-1.001373291015625,81808.25494891667,-0.0027470507193356,-0.01187130715698,0.0074714985676109
1.280663416662719,0.00494384765625,0.0006866455078125,-0.9999237060546876,81808.26495391667,-0.0032613070216029,-0.011648666113615,0.0055004931055009
1.290668416666449,0.003875732421875,0.001800537109375,-1.000885009765625,81808.27495991667,-0.0024570324458181,-0.0124388262629509,0.0068810754455626
1.300673416655627,0.0044097900390625,0.0017852783203125,-1.001602172851562,81808.28496491667,-0.006385195069015,-0.0134907746687531,0.0062850601971149
1.310678416659357,0.005828857421875,0.0017242431640625,-1.00164794921875,81808.29496991668,-0.0028692898340523,-0.009468869306147,0.0059737367555499
1.3206844166561496,0.005218505859375,0.0012969970703125,-1.001022338867188,81808.30497491667,-0.0040525323711335,-0.011641476303339,0.0044280379079282
1.3306894166598795,0.005157470703125,0.0013275146484375,-1.000961303710938,81808.31497991667,-0.0046291067264974,-0.0112960636615753,0.0041497377678751
1.3406944166636094,0.005462646484375,0.0005950927734375,-1.000747680664062,81808.32498491668,-0.0057606836780905,-0.0150694968178868,0.0063668191432952
1.3506994166673394,0.0047454833984375,0.00079345703125,-1.000701904296875,81808.33499091667,-0.003908721730113,-0.0139365885406732,0.0039446740411221
1.3607044166565174,0.004730224609375,0.001251220703125,-1.00140380859375,81808.34499591668,-0.0057598846033215,-0.0117429420351982,0.0062608253210783
1.3707104166678619,0.0047607421875,0.0012054443359375,-1.000350952148438,81808.35500091666,-0.0050312438979744,-0.0114609133452177,0.005249623209238
1.38071541665704,0.0042572021484375,0.0008697509765625,-1.0001220703125,81808.36500591667,-0.0020727382507175,-0.0132060833275318,0.0082446141168475
1.3907204166607698,0.00445556640625,0.001434326171875,-1.0009765625,81808.37501091667,-0.0048168594948947,-0.0151296844705939,0.0065345983020961
1.4007254166644998,0.005096435546875,0.000640869140625,-1.000808715820312,81808.38501691667,-0.0035428032279014,-0.0106763467192649,0.0053612096235156
1.4107304166536778,0.005279541015625,0.001739501953125,-1.001602172851562,81808.39502191667,-0.0047657266259193,-0.0124132595956325,0.0048245824873447
1.4207354166574078,0.0052032470703125,0.0022735595703125,-1.001068115234375,81808.40502691668,-0.0051404335536062,-0.0119557287544012,0.0040823593735694
1.4307414166542003,0.005706787109375,0.002288818359375,-1.001296997070312,81808.41503191667,-0.0042418828234076,-0.0118465395644307,0.0066922572441399
1.4407464166579302,0.0054931640625,0.0016632080078125,-1.001174926757812,81808.42503691667,-0.0032714270055294,-0.0123240444809198,0.0077793598175048
1.4507514166616602,0.00518798828125,0.00140380859375,-1.001113891601562,81808.43504191667,-0.0006860303110443,-0.0112497247755527,0.0062360577285289
1.4607564166653901,0.004913330078125,0.00128173828125,-1.001235961914062,81808.44504791667,-0.0047681233845651,-0.0121653201058507,0.00547865498811
1.4707614166545682,0.00494384765625,0.0012664794921875,-1.000640869140625,81808.45505291667,-0.0041212416253983,-0.0138849224895238,0.003860518336296
1.4807674166659126,0.0038604736328125,0.000885009765625,-1.001144409179688,81808.46505791668,-0.00476785749197,-0.0102260056883096,0.0068941251374781
1.4907724166550906,0.0049591064453125,0.000518798828125,-1.001266479492188,81808.47506291667,-0.0042325616814196,-0.011142399162054,0.0045167212374508
1.5007774166588206,0.0049591064453125,0.001495361328125,-1.00152587890625,81808.48506791667,-0.0029774140566587,-0.0120800985023379,0.0054972972720861
1.5107824166625505,0.005126953125,0.0004425048828125,-1.001907348632812,81808.49507291667,-0.0059399143792688,-0.0125677231699228,0.0047572045587003
1.5207874166662805,0.0045013427734375,0.0002593994140625,-1.0003662109375,81808.50507891667,-0.0048019457608461,-0.012507801875472,0.0044717136770486
1.5307924166554585,0.00494384765625,0.00140380859375,-0.9998016357421876,81808.51508391667,-0.0035894084721803,-0.0104126930236816,0.0051481565460562
1.540798416666803,0.004852294921875,0.0013275146484375,-0.9996185302734376,81808.52508891668,-0.0016988303977996,-0.0133629431948065,0.0054869106970727
1.550803416655981,0.0052337646484375,0.0004730224609375,-0.999755859375,81808.53509391667,-0.0022708773612976,-0.0147656304761767,0.004350806120783
1.560808416659711,0.00408935546875,0.0010833740234375,-1.000503540039062,81808.54509891667,-0.0066451192833483,-0.0123376259580254,0.0048197889700531
1.5708134166634409,0.003753662109375,0.0010223388671875,-0.9995574951171876,81808.55510491667,-0.006859237793833,-0.0121631892397999,0.0040506678633391
1.5808184166671708,0.0046844482421875,0.00103759765625,-1.000717163085938,81808.56510991667,-0.0030863373540341,-0.0111471936106681,0.0048746499232947
1.5908234166563489,0.00531005859375,0.0017547607421875,-1.000778198242188,81808.57511491668,-0.0024527714122086,-0.0137653471902012,0.0051950281485915
1.6008294166676933,0.005218505859375,0.0015869140625,-1.000717163085938,81808.58511991666,-0.0047164582647383,-0.0105288075283169,0.0041577271185815
1.6108344166568713,0.005035400390625,0.001312255859375,-1.001449584960938,81808.59512491667,-0.0041018007323145,-0.0101770041510462,0.005028314422816
1.6208394166606013,0.004852294921875,0.0013427734375,-1.001739501953125,81808.60512991667,-0.0028937908355146,-0.0107815414667129,0.00374600244686
1.6308444166643312,0.0045318603515625,0.0018157958984375,-1.001708984375,81808.61513591667,-0.005641374271363,-0.0118228374049067,0.003810450900346
1.6408494166535093,0.0049591064453125,0.00164794921875,-1.000885009765625,81808.62514091667,-0.0046930224634706,-0.013432185165584,0.0062693473882973
1.6508554166648537,0.004669189453125,0.0016937255859375,-1.001174926757812,81808.63514591668,-0.0039268308319151,-0.011609517969191,0.0043803672306239
1.6608604166540317,0.0041656494140625,0.0018157958984375,-1.001144409179688,81808.64515091667,-0.0014096111990511,-0.0124603975564241,0.0048972871154546
1.6708654166577617,0.0046234130859375,0.001312255859375,-1.000656127929688,81808.65515591667,-0.0036139094736427,-0.0117780957370996,0.0051886364817619
1.6808704166614916,0.0051422119140625,0.0011749267578125,-1.0013427734375,81808.66516091667,-0.0030402645934373,-0.0106481164693832,0.0038083202671259
1.6908754166652216,0.0052032470703125,0.0010986328125,-1.00103759765625,81808.67516691667,-0.0024796691723167,-0.0108105698600411,0.0045406897552311
1.7008804166543996,0.00543212890625,0.0013427734375,-1.000503540039062,81808.68517191667,-0.0019752664957195,-0.0129307126626372,0.0042080609127879
1.710886416665744,0.00604248046875,0.0012969970703125,-1.000320434570312,81808.69517691668,-0.0030091057997196,-0.0108656967058777,0.0018173410790041
1.720891416654922,0.0065460205078125,0.0010986328125,-1.000701904296875,81808.70518191667,-0.0049662627279758,-0.0128167290240526,0.0064610950648784
1.730896416658652,0.0050048828125,0.0007171630859375,-1.000839233398438,81808.71518691667,-0.0055436361581087,-0.0137365851551294,0.0061801318079233
1.740901416662382,0.0040130615234375,0.0014190673828125,-1.001235961914062,81808.72519291667,-0.0040610544383525,-0.0124950194731354,0.0064656222239136
1.750906416666112,0.00396728515625,0.00140380859375,-1.0015869140625,81808.73519791667,-0.004472779110074,-0.0102859269827604,0.005903429351747
1.76091141665529,0.0048370361328125,0.000946044921875,-1.002197265625,81808.74520291667,-0.004628840368241,-0.0124947531148791,0.0046956855803728
1.7709174166666344,0.005096435546875,0.000762939453125,-1.001113891601562,81808.75520791668,-0.0033020533155649,-0.0146969202905893,0.0077295587398111
1.7809224166558124,0.0043182373046875,0.001373291015625,-1.001266479492188,81808.76521291667,-0.0007331682136282,-0.0113828834146261,0.0068682925775647
1.7909274166595424,0.005584716796875,0.001617431640625,-1.000930786132812,81808.77521791667,-0.0032258869614452,-0.0125906262546777,0.0039457394741475
1.8009324166632723,0.00634765625,0.00152587890625,-1.000946044921875,81808.78522391667,-0.0036682379432022,-0.0144641604274511,0.0066927899606525
1.8109374166670023,0.0049591064453125,0.0010986328125,-0.9994659423828124,81808.79522891667,-0.0052645369432866,-0.0150180980563163,0.0041305627673864
1.8209434166637948,0.0057830810546875,0.001251220703125,-1.000717163085938,81808.80523391668,-0.00365572120063,-0.0122401546686887,0.0068046427331864
1.8309484166675247,0.0045928955078125,0.001556396484375,-1.001358032226562,81808.81523891666,-0.0031196267809718,-0.0127722537145018,0.0049004824832081
1.8409534166567028,0.0047149658203125,0.0012664794921875,-1.00067138671875,81808.82524391667,-0.0043870252557098,-0.0089444927871227,0.005077582783997
1.8509584166604327,0.004608154296875,0.0013885498046875,-1.000625610351562,81808.83524891667,-0.004202201962471,-0.0134407076984643,0.0051564122550189
1.8609634166641627,0.005401611328125,0.0015411376953125,-1.000747680664062,81808.84525491667,-0.003639209549874,-0.0141762727871537,0.0053944992832839
1.8709684166678926,0.005615234375,0.00128173828125,-1.000595092773438,81808.85525991667,-0.0036855486687272,-0.0127837061882019,0.005640575196594
1.8809744166646851,0.0056304931640625,0.0010986328125,-1.001449584960938,81808.86526491668,-0.0046285740099847,-0.0124175213277339,0.0058408449403941
1.8909794166538632,0.0052337646484375,0.0019073486328125,-0.9994964599609376,81808.87526991667,-0.0059130163863301,-0.0147637659683823,0.0044501419179141
1.900984416657593,0.0054779052734375,0.0011444091796875,-1.000808715820312,81808.88527491667,-0.0043342947028577,-0.0114896753802895,0.0059444420039653
1.910989416661323,0.00457763671875,0.0011444091796875,-1.000503540039062,81808.89527991667,-0.0030511836521327,-0.011860653758049,0.0050469567067921
1.920994416665053,0.00518798828125,0.001220703125,-1.001220703125,81808.90528591667,-0.0035262915771454,-0.0115975337103009,0.0053481599316
1.930999416654231,0.0045928955078125,0.0009918212890625,-1.001083374023438,81808.91529091667,-0.0013973605819046,-0.0112683670595288,0.0050794472917914
1.9410054166655755,0.004669189453125,0.001312255859375,-1.00091552734375,81808.92529591668,-0.0030482541769742,-0.0146849360316991,0.0041476069018244
